barid,taxid,name,zip,date,gross
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2010-05-01,164911
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2010-06-01,6467
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2010-07-01,0
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2010-08-01,4435
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2010-09-01,16484
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2010-10-01,15388
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2010-11-01,270815
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2010-12-01,850
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2011-01-01,24442
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2011-02-01,7300
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2011-03-01,1975
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2011-04-01,127439
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2011-05-01,194859
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2011-06-01,8004
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2011-07-01,1687
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2011-08-01,3514
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2011-09-01,9172
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2011-10-01,3030
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2011-11-01,309288
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2011-12-01,11587
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2012-01-01,31328
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2012-02-01,36014
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2012-03-01,29438
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2012-04-01,46159
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2012-05-01,232112
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2012-06-01,3211
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2012-07-01,2544
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2012-08-01,6619
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2012-09-01,45097
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2012-10-01,3948
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2012-11-01,379002
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2012-12-01,923
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2013-01-01,36044
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2013-02-01,17072
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2013-03-01,0
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2013-04-01,66220
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2013-05-01,265961
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2013-06-01,19387
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2013-07-01,5726
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2013-08-01,29706
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2013-09-01,19049
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2013-10-01,165867
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2013-11-01,444102
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2013-12-01,2988
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2014-01-01,49810
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2014-02-01,11582
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2014-03-01,3196021
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2014-04-01,22725
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2014-05-01,186851
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2014-06-01,41997
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2014-07-01,32667
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2014-08-01,15066
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2014-09-01,74670
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2014-10-01,5759
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2014-11-01,440133
1523,MB260970,"ARAMARK SPORTS & ENTERTAINMENT",77054,2014-12-01,1338
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2004-01-01,233382
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2004-02-01,277171
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2004-03-01,254388
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2004-04-01,260470
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2004-05-01,230398
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2004-06-01,230909
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2004-07-01,200719
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2004-08-01,233801
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2004-09-01,234667
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2004-10-01,289584
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2004-11-01,262841
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2004-12-01,329394
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2005-01-01,271428
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2005-02-01,296385
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2005-03-01,273111
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2005-04-01,275866
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2005-05-01,274127
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2005-06-01,255408
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2005-07-01,204520
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2005-08-01,274138
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2005-09-01,225276
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2005-10-01,269019
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2005-11-01,281216
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2005-12-01,343989
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2006-01-01,269139
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2006-02-01,276945
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2006-03-01,252317
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2006-04-01,241878
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2006-05-01,276301
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2006-06-01,218542
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2006-07-01,192643
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2006-08-01,254409
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2006-09-01,237514
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2006-10-01,288985
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2006-11-01,256115
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2006-12-01,338717
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2007-01-01,259593
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2007-02-01,261036
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2007-03-01,268098
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2007-04-01,283091
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2007-05-01,262797
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2007-06-01,242223
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2007-07-01,187599
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2007-08-01,250418
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2007-09-01,259724
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2007-10-01,263539
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2007-11-01,278246
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2007-12-01,361313
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2008-01-01,256805
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2008-02-01,263082
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2008-03-01,287331
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2008-04-01,272979
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2008-05-01,308380
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2008-06-01,218204
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2008-07-01,178970
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2008-08-01,236158
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2008-09-01,204948
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2008-10-01,208225
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2008-11-01,185368
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2008-12-01,209879
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2009-01-01,190783
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2009-02-01,186377
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2009-03-01,176013
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2009-04-01,179723
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2009-05-01,189257
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2009-06-01,189497
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2009-07-01,179039
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2009-08-01,212142
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2009-09-01,195474
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2009-10-01,253358
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2009-11-01,182034
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2009-12-01,250648
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2010-01-01,213871
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2010-02-01,203676
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2010-03-01,209608
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2010-04-01,211606
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2010-05-01,232177
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2010-06-01,207317
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2010-07-01,186823
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2010-08-01,265472
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2010-09-01,265493
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2010-10-01,289848
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2010-11-01,234373
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2010-12-01,251338
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2011-01-01,255080
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2011-02-01,346105
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2011-03-01,246398
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2011-04-01,229618
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2011-05-01,280695
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2011-06-01,256051
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2011-07-01,257781
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2011-08-01,292646
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2011-09-01,277059
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2011-10-01,276862
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2011-11-01,277102
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2011-12-01,333291
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2012-01-01,263316
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2012-02-01,291463
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2012-03-01,265008
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2012-04-01,245971
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2012-05-01,275841
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2012-06-01,247371
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2012-07-01,214683
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2012-08-01,312564
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2012-09-01,236794
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2012-10-01,302335
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2012-11-01,248766
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2012-12-01,348890
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2013-01-01,301466
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2013-02-01,291870
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2013-03-01,261394
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2013-04-01,296810
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2013-05-01,274585
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2013-06-01,253991
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2013-07-01,218748
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2013-08-01,329696
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2013-09-01,249359
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2013-10-01,314091
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2013-11-01,263575
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2013-12-01,319581
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2014-01-01,289272
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2014-02-01,301313
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2014-03-01,277555
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2014-04-01,310115
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2014-05-01,304817
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2014-06-01,254439
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2014-07-01,251841
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2014-08-01,338386
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2014-09-01,269070
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2014-10-01,309748
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2014-11-01,274922
1942,MB433949,"PAPPAS BROS STEAKHOUSE",75220,2014-12-01,363047
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2004-01-01,71329
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2004-02-01,31567
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2004-03-01,32978
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2004-04-01,33335
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2004-05-01,37403
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2004-06-01,34345
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2004-07-01,47975
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2004-08-01,36174
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2004-09-01,34910
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2004-10-01,35366
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2004-11-01,31528
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2004-12-01,43957
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2005-01-01,32867
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2005-02-01,31718
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2005-03-01,37989
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2005-04-01,37381
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2005-05-01,35924
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2005-06-01,42923
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2005-07-01,28523
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2005-08-01,32807
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2005-09-01,28694
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2005-10-01,40753
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2005-11-01,40981
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2005-12-01,49812
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2006-01-01,27920
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2006-02-01,33299
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2006-03-01,37152
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2006-04-01,32516
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2006-05-01,40010
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2006-06-01,44097
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2006-07-01,37069
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2006-08-01,31780
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2006-09-01,28673
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2006-10-01,36274
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2006-11-01,34334
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2006-12-01,46467
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2007-01-01,27811
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2007-02-01,27893
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2007-03-01,31499
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2007-04-01,28335
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2007-05-01,38216
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2007-06-01,41845
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2007-07-01,33378
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2007-08-01,48007
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2007-09-01,26106
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2007-10-01,33629
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2007-11-01,34348
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2007-12-01,39797
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2008-01-01,25550
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2008-02-01,26473
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2008-03-01,27485
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2008-04-01,26365
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2008-05-01,35372
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2008-06-01,29943
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2008-07-01,34201
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2008-08-01,30661
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2008-09-01,19650
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2008-10-01,33892
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2008-11-01,36662
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2008-12-01,35112
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2009-01-01,25998
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2009-02-01,26107
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2009-03-01,23806
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2009-04-01,42002
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2009-05-01,29526
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2009-06-01,29176
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2009-07-01,30178
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2009-08-01,28665
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2009-09-01,27231
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2009-10-01,28423
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2009-11-01,28400
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2009-12-01,37455
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2010-01-01,24414
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2010-02-01,26078
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2010-03-01,24206
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2010-04-01,29632
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2010-05-01,29089
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2010-06-01,27709
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2010-07-01,31705
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2010-08-01,26551
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2010-09-01,33573
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2010-10-01,32334
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2010-11-01,30218
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2010-12-01,30748
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2011-01-01,25310
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2011-02-01,23295
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2011-03-01,29761
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2011-04-01,34208
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2011-05-01,31580
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2011-06-01,32842
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2011-07-01,30462
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2011-08-01,31638
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2011-09-01,31064
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2011-10-01,30399
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2011-11-01,30660
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2011-12-01,31076
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2012-01-01,22592
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2012-02-01,31387
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2012-03-01,42340
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2012-04-01,34737
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2012-05-01,45533
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2012-06-01,40614
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2012-07-01,38895
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2012-08-01,46405
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2012-09-01,40596
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2012-10-01,41832
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2012-11-01,47113
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2012-12-01,54911
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2013-01-01,41260
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2013-02-01,44709
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2013-03-01,41742
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2013-04-01,45571
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2013-05-01,59045
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2013-06-01,38033
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2013-07-01,57888
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2013-08-01,53335
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2013-09-01,40365
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2013-10-01,56518
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2013-11-01,46984
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2013-12-01,50250
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2014-01-01,32137
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2014-02-01,49173
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2014-03-01,42093
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2014-04-01,52224
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2014-05-01,62375
2032,MB442789,"THE STATE BAR AND LOUNGE",77002,2014-06-01,0
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2004-01-01,7035
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2004-02-01,186587
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2004-03-01,14528
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2004-04-01,659700
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2004-05-01,696685
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2004-06-01,976975
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2004-07-01,866706
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2004-08-01,516992
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2004-09-01,537851
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2004-10-01,539677
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2004-11-01,67345
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2004-12-01,84348
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2005-01-01,1367990
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2005-02-01,24950
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2005-03-01,17871
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2005-04-01,584573
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2005-05-01,671032
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2005-06-01,513565
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2005-07-01,275964
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2005-08-01,1020810
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2005-09-01,608513
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2005-10-01,911557
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2005-11-01,40943
2323,MB468751,"9 AMIGOS/CRAWFORD STREET CAFE/",77002,2005-12-01,67926
